hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,via_ingreso,consultante_provincia,consultante_como_conocio_la_linea,consultante_edad_aparente,ingreso_anio,ingreso_mes,ingreso_dia
0.0,4515555525,1,0,2,34,424,24,529,11,24,38,30.0,2022,9,29
0.0,5515555525,1,0,2,38,46,15,529,11,15,38,70.0,2022,9,29
0.0,525555525,1,0,0,34,290,24,529,11,0,38,39.0,2022,9,29
0.0,5545555525,1,0,2,34,445,24,529,11,24,38,0.0,2022,9,30
0.0,9455555525,1,0,2,35,317,24,529,11,24,38,40.0,2022,10,1
0.0,1555555525,1,0,0,35,317,24,529,11,24,38,30.0,2022,10,1
0.0,2555555525,1,0,2,21,424,23,406,11,23,13,25.0,2022,10,1
0.0,565555525,1,0,2,21,424,4,475,11,4,13,30.0,2022,10,1
0.0,5594655525,1,0,0,30,585,4,529,11,4,38,70.0,2022,10,2
0.0,7594655525,1,0,0,20,323,24,372,11,20,38,35.0,2022,10,2
0.0,7505655525,1,0,0,21,90,24,529,11,24,38,0.0,2022,10,3
0.0,5515655525,1,0,2,34,294,0,274,11,0,38,30.0,2022,10,3
0.0,6515655525,1,0,2,34,113,4,47,8,24,38,0.0,2022,10,3
0.0,8425655525,1,0,0,34,585,15,349,11,15,38,0.0,2022,10,3
0.0,9425655525,1,0,0,34,424,16,379,11,16,38,0.0,2022,10,3
0.0,2525655525,1,0,2,34,585,6,119,11,6,38,0.0,2022,10,3
0.0,4525655525,1,0,0,34,294,24,529,11,4,38,0.0,2022,10,3
0.0,3535655525,1,0,0,34,294,20,419,11,20,28,29.0,2022,10,3
0.0,2545655525,1,0,0,30,585,4,47,11,0,13,40.0,2022,10,3
0.0,7545655525,1,0,2,30,585,0,529,11,4,13,75.0,2022,10,4
0.0,3555655525,1,0,0,34,443,0,529,11,0,24,25.0,2022,10,4
0.0,575655525,1,0,0,34,294,12,264,11,12,38,0.0,2022,10,4
0.0,3575655525,1,0,0,34,481,0,403,11,0,38,0.0,2022,10,4
0.0,4584755525,2,0,2,37,305,4,47,11,0,38,19.0,2022,10,4
0.0,7584755525,1,0,0,35,317,14,303,11,14,38,34.0,2022,10,4
0.0,6594755525,1,0,0,34,481,0,274,11,0,38,0.0,2022,10,5
0.0,7594755525,1,0,2,34,294,0,303,11,0,38,0.0,2022,10,5
0.0,8405755525,1,0,2,30,13,24,529,11,24,38,50.0,2022,10,5
0.0,505755525,1,0,2,34,295,3,344,11,3,38,0.0,2022,10,5
0.0,3505755525,1,0,2,35,317,24,529,11,24,38,0.0,2022,10,5
0.0,8415755525,1,0,0,34,294,24,529,11,14,38,36.0,2022,10,5
0.0,1515755525,1,0,0,34,585,4,47,11,4,38,0.0,2022,10,5
0.0,525755525,1,41,0,34,481,0,274,11,0,38,0.0,2022,10,6
0.0,3525755525,1,128,0,21,452,0,31,11,0,38,0.0,2022,10,6
0.0,535755525,1,0,2,34,294,14,304,11,14,38,0.0,2022,10,6
0.0,3535755525,1,0,0,34,481,0,261,11,0,38,29.0,2022,10,6
0.0,7535755525,1,0,0,35,556,24,529,11,0,38,18.0,2022,10,7
0.0,2545755525,1,0,0,34,585,8,95,11,8,38,0.0,2022,10,7
0.0,9455755525,1,0,0,34,585,8,95,11,8,38,0.0,2022,10,7
0.0,2555755525,1,0,2,34,294,24,529,11,24,38,0.0,2022,10,7
0.0,7555755525,1,0,0,29,214,0,48,11,0,38,0.0,2022,10,7
0.0,4565755525,1,0,2,30,585,8,95,11,8,38,0.0,2022,10,8
0.0,9475755525,1,0,0,34,481,0,274,11,0,38,0.0,2022,10,8
0.0,4575755525,1,0,2,34,291,0,228,11,0,38,0.0,2022,10,8
0.0,5575755525,1,0,2,21,424,20,419,11,20,38,0.0,2022,10,8
0.0,8494846525,1,0,0,29,194,4,47,11,4,38,0.0,2022,10,9
0.0,9494846525,1,0,2,21,48,24,529,11,24,38,0.0,2022,10,10
0.0,594846525,1,0,0,21,323,24,529,11,0,38,0.0,2022,10,10
0.0,515846525,1,0,2,34,481,0,274,11,0,38,0.0,2022,10,11
0.0,3525846525,1,0,0,34,506,24,529,11,14,38,0.0,2022,10,11
0.0,8445846525,1,0,2,37,306,24,529,11,24,38,,2022,10,12
0.0,1545846525,1,0,2,34,424,24,529,11,24,38,0.0,2022,10,12
0.0,6545846525,1,0,0,34,558,12,282,11,12,38,0.0,2022,10,12
0.0,3575846525,1,0,0,30,585,4,47,11,4,38,0.0,2022,10,13
0.0,9494946525,1,0,0,34,675,23,295,12,23,38,0.0,2022,10,15
0.0,3594946525,1,0,2,21,424,24,529,11,24,38,0.0,2022,10,15
0.0,525946525,1,0,2,34,113,4,47,11,24,38,0.0,2022,10,17
0.0,9435946525,1,0,2,34,113,0,284,11,24,38,0.0,2022,10,17
0.0,4535946525,1,0,2,34,585,4,86,11,4,38,58.0,2022,10,17
0.0,5535946525,1,0,0,34,424,4,47,11,24,38,0.0,2022,10,17
0.0,4545946525,1,0,2,34,424,4,47,11,4,13,25.0,2022,10,17
0.0,3565946525,1,0,0,30,585,24,529,11,24,38,0.0,2022,10,18
0.0,4565946525,1,0,2,34,294,24,529,11,24,38,22.0,2022,10,18
0.0,575946525,1,0,2,34,424,24,529,8,24,38,0.0,2022,10,18
0.0,584056525,1,0,2,34,481,24,529,11,24,38,0.0,2022,10,18
0.0,7584056525,1,0,0,34,228,24,529,11,23,38,0.0,2022,10,19
0.0,8494056525,1,0,0,37,305,8,95,11,8,38,0.0,2022,10,19
0.0,9494056525,1,0,2,34,294,5,429,11,5,38,0.0,2022,10,19
0.0,6594056525,1,0,0,34,225,4,47,11,24,38,14.0,2022,10,19
0.0,8405056525,1,0,0,34,585,4,47,11,24,38,0.0,2022,10,19
0.0,6505056525,1,0,0,30,585,24,529,11,24,38,50.0,2022,10,20
0.0,7505056525,1,0,0,21,658,24,529,11,24,38,60.0,2022,10,20
0.0,9415056525,1,0,2,35,317,24,529,11,24,38,30.0,2022,10,20
0.0,4515056525,1,0,0,34,198,20,529,11,20,38,22.0,2022,10,20
0.0,4525056525,1,0,0,34,320,7,305,11,7,38,0.0,2022,10,21
0.0,5525056525,1,0,0,34,420,20,372,11,20,38,0.0,2022,10,21
0.0,7525056525,1,0,2,34,295,4,47,11,24,38,0.0,2022,10,21
0.0,9435056525,1,0,2,34,294,23,529,11,23,38,0.0,2022,10,21
0.0,5535056525,1,0,2,34,424,24,529,11,24,38,0.0,2022,10,21
0.0,7535056525,1,0,0,34,424,23,529,11,23,38,0.0,2022,10,21
0.0,8445056525,1,0,2,37,305,23,406,11,23,38,0.0,2022,10,21
0.0,4565056525,1,0,0,30,585,20,372,11,20,21,59.0,2022,10,22
0.0,9475056525,1,0,2,34,424,0,42,11,0,13,50.0,2022,10,22
0.0,6584156525,1,0,2,30,585,4,47,11,4,38,40.0,2022,10,23
0.0,1505156525,1,0,2,30,463,24,529,11,24,38,0.0,2022,10,23
0.0,2515156525,1,0,0,34,481,4,47,11,4,38,0.0,2022,10,24
0.0,7515156525,1,0,0,34,290,13,19,11,13,38,0.0,2022,10,24
0.0,8425156525,1,0,2,34,731,4,47,8,24,38,0.0,2022,10,24
0.0,4525156525,1,0,0,34,406,0,24,11,0,38,0.0,2022,10,24
0.0,8445156525,1,0,2,30,585,6,124,11,6,13,50.0,2022,10,25
0.0,2555156525,1,0,0,34,294,11,231,11,11,38,0.0,2022,10,25
0.0,565156525,1,0,0,33,227,6,119,11,6,38,0.0,2022,10,25
0.0,4565156525,1,0,2,34,258,7,153,11,7,38,0.0,2022,10,25
0.0,6565156525,1,0,0,34,424,21,529,2,21,38,0.0,2022,10,25
0.0,3575156525,1,0,0,30,585,24,529,11,24,38,0.0,2022,10,25
0.0,4594256525,1,0,0,30,585,13,529,11,24,38,0.0,2022,10,26
0.0,8405256525,1,0,0,34,424,24,529,11,4,0,0.0,2022,10,26
0.0,2505256525,1,0,2,34,250,24,529,2,24,38,0.0,2022,10,26
0.0,6505256525,1,0,2,34,562,14,304,11,14,38,0.0,2022,10,26
0.0,7505256525,1,0,0,34,731,23,529,11,23,38,0.0,2022,10,26
0.0,9415256525,1,0,2,30,585,4,47,11,4,38,45.0,2022,10,26
0.0,2515256525,1,0,0,33,256,8,159,11,8,38,45.0,2022,10,26
0.0,6515256525,1,0,2,21,481,4,47,11,4,38,50.0,2022,10,26
0.0,2525256525,1,0,0,22,64,13,139,11,13,38,0.0,2022,10,27
0.0,6525256525,1,0,2,34,424,5,112,11,24,38,40.0,2022,10,27
0.0,7525256525,1,0,2,34,424,4,47,11,0,38,30.0,2022,10,27
0.0,1535256525,1,0,0,34,481,20,419,11,20,38,63.0,2022,10,27
0.0,4545256525,1,0,0,30,585,4,47,11,0,38,0.0,2022,10,28
0.0,7545256525,1,0,0,34,53,24,529,2,24,38,0.0,2022,10,28
0.0,5584356525,1,100,0,30,585,9,412,11,9,38,36.0,2022,10,29
0.0,9405356525,1,0,0,21,323,4,47,11,4,38,45.0,2022,10,30
0.0,515356525,1,0,2,30,585,4,47,11,4,38,45.0,2022,10,30
0.0,1515356525,1,0,2,30,463,24,529,11,4,38,0.0,2022,10,30
0.0,525356525,1,0,2,34,424,20,66,11,20,38,0.0,2022,10,31
0.0,535356525,1,0,0,34,481,2,346,11,2,38,0.0,2022,10,31
0.0,7535356525,1,0,2,34,294,4,86,11,4,24,50.0,2022,10,31
0.0,4545356525,1,0,0,30,585,4,47,11,4,13,71.0,2022,10,31
0.0,9465356525,1,0,2,34,424,16,379,11,24,38,0.0,2022,11,1
0.0,3565356525,1,0,2,34,129,24,529,11,24,38,0.0,2022,11,1
0.0,6565356525,1,0,0,34,424,17,77,11,17,38,0.0,2022,11,1
0.0,3575356525,1,109,0,34,424,4,47,11,4,38,0.0,2022,11,1
0.0,5584456525,1,0,2,35,317,24,529,11,24,38,50.0,2022,11,2
0.0,8494456525,1,61,0,34,481,0,403,20,0,38,0.0,2022,11,2
0.0,3594456525,1,0,2,33,192,7,193,11,7,38,35.0,2022,11,2
0.0,6594456525,1,0,0,36,592,0,442,11,0,38,0.0,2022,11,2
0.0,505456525,1,0,2,35,556,9,88,11,9,38,50.0,2022,11,2
0.0,8445456525,1,0,2,34,294,0,529,11,4,24,38.0,2022,11,3
0.0,4565456525,1,0,0,34,258,24,529,11,24,38,0.0,2022,11,4
0.0,7565456525,1,0,2,34,320,24,529,11,24,38,0.0,2022,11,4
0.0,575456525,1,0,0,34,294,24,529,11,24,38,0.0,2022,11,4
0.0,1575456525,1,0,2,13,377,24,529,11,24,38,0.0,2022,11,4
0.0,3575456525,1,0,2,34,424,24,529,11,24,38,0.0,2022,11,4
0.0,4575456525,1,0,2,34,733,12,529,11,12,38,0.0,2022,11,4
0.0,7575456525,1,0,0,34,424,4,47,11,4,38,0.0,2022,11,4
0.0,7584556525,1,0,0,37,310,24,529,11,23,38,0.0,2022,11,4
0.0,8435556525,1,0,0,34,290,6,468,11,6,38,0.0,2022,11,7
0.0,535556525,1,0,0,34,157,0,397,11,0,38,0.0,2022,11,7
0.0,3535556525,1,0,2,34,424,6,119,11,6,38,0.0,2022,11,7
0.0,4535556525,1,0,0,34,424,4,47,11,4,38,0.0,2022,11,7
0.0,9445556525,1,0,0,34,424,0,403,11,0,38,0.0,2022,11,7
0.0,4555556525,1,0,0,37,305,15,385,11,15,4,30.0,2022,11,8
0.0,8465556525,1,0,2,34,294,24,109,11,6,38,0.0,2022,11,8
0.0,8475556525,1,0,2,34,731,24,529,11,24,38,0.0,2022,11,8
0.0,1575556525,1,0,2,34,424,24,529,11,24,38,41.0,2022,11,8
0.0,3584656525,1,0,0,34,506,24,529,11,24,38,0.0,2022,11,9
0.0,6584656525,1,0,0,34,585,4,47,11,4,38,0.0,2022,11,9
0.0,9494656525,1,0,0,34,562,4,47,0,0,38,0.0,2022,11,9
0.0,3505656525,1,0,2,22,389,24,529,11,24,38,50.0,2022,11,10
0.0,5505656525,1,0,2,35,317,23,529,11,24,38,50.0,2022,11,10
0.0,7505656525,1,0,0,35,598,24,529,11,7,38,44.0,2022,11,10
0.0,4535656525,1,0,2,34,688,24,529,11,24,38,0.0,2022,11,11
0.0,6545656525,1,0,2,34,294,20,372,11,20,38,60.0,2022,11,11
0.0,7545656525,1,0,2,29,733,24,529,11,0,38,30.0,2022,11,11
0.0,8465656525,1,0,2,37,305,23,529,11,23,13,30.0,2022,11,12
0.0,7565656525,1,0,2,34,424,24,529,11,2,38,0.0,2022,11,12
0.0,575656525,1,0,2,34,424,0,499,11,0,13,37.0,2022,11,12
0.0,9484756525,1,0,0,30,585,4,47,11,4,13,68.0,2022,11,12
0.0,6584756525,1,94,0,35,556,23,529,11,23,38,35.0,2022,11,13
0.0,9405756525,1,0,2,34,33,13,337,11,13,38,0.0,2022,11,14
0.0,7505756525,1,0,2,34,290,4,47,11,4,38,65.0,2022,11,14
0.0,9415756525,1,0,0,34,424,0,437,11,0,38,0.0,2022,11,14
0.0,7535756525,1,0,0,33,461,1,65,11,1,38,0.0,2022,11,15
0.0,8445756525,1,0,2,34,506,0,156,11,0,38,0.0,2022,11,15
0.0,545756525,1,0,0,30,585,24,529,11,24,38,0.0,2022,11,15
0.0,1545756525,1,0,0,34,444,24,529,11,24,38,0.0,2022,11,15
0.0,3545756525,1,48,0,34,294,10,462,11,10,38,0.0,2022,11,15
0.0,4555756525,1,0,0,30,164,13,337,11,13,38,50.0,2022,11,16
0.0,7555756525,1,0,2,37,209,24,529,11,24,38,0.0,2022,11,16
0.0,8465756525,1,0,2,21,463,24,529,11,24,38,0.0,2022,11,16
0.0,4565756525,1,0,2,35,556,8,159,11,8,38,25.0,2022,11,16
0.0,6565756525,1,0,2,33,403,20,372,11,20,38,23.0,2022,11,16
0.0,9475756525,1,0,2,34,294,4,47,11,4,38,46.0,2022,11,16
0.0,3575756525,1,0,2,34,294,17,534,11,17,38,0.0,2022,11,16
0.0,1584847525,1,0,0,21,424,24,529,11,24,38,40.0,2022,11,17
0.0,6584847525,1,0,2,34,129,6,119,11,6,38,37.0,2022,11,17
0.0,5594847525,1,0,2,34,731,9,245,11,9,38,0.0,2022,11,17
0.0,1505847525,1,0,2,34,290,2,97,11,2,13,40.0,2022,11,18
0.0,8415847525,1,0,0,34,424,6,483,11,6,17,36.0,2022,11,18
0.0,2515847525,1,125,2,34,708,0,348,11,0,24,35.0,2022,11,18
0.0,9425847525,1,0,2,34,424,24,529,11,0,13,45.0,2022,11,18
0.0,3535847525,1,0,2,33,403,1,65,11,1,13,25.0,2022,11,18
0.0,8445847525,1,0,0,34,481,23,28,11,23,38,47.0,2022,11,18
0.0,1545847525,1,0,2,29,554,4,47,11,0,38,0.0,2022,11,19
0.0,6545847525,1,0,2,21,519,0,364,11,0,37,34.0,2022,11,19
0.0,3565847525,1,0,0,30,585,4,86,8,4,13,68.0,2022,11,19
0.0,8475847525,1,0,2,34,506,5,112,11,5,20,39.0,2022,11,19
0.0,9484947525,1,0,2,34,506,4,47,11,23,38,39.0,2022,11,19
0.0,4584947525,1,0,0,37,306,23,406,11,23,38,60.0,2022,11,21
0.0,2594947525,1,0,2,34,424,23,8,11,23,38,0.0,2022,11,21
0.0,2505947525,1,0,2,36,399,24,529,11,16,38,0.0,2022,11,22
0.0,6515947525,1,0,2,29,546,24,529,11,24,38,40.0,2022,11,22
0.0,3525947525,1,0,0,34,295,5,426,11,5,38,0.0,2022,11,23
0.0,4525947525,1,0,0,34,424,24,529,11,4,38,0.0,2022,11,23
0.0,5525947525,1,0,2,34,294,24,529,11,24,38,50.0,2022,11,23
0.0,7525947525,1,0,2,34,294,24,529,11,24,38,30.0,2022,11,23
0.0,4535947525,1,0,0,36,399,14,304,11,14,38,33.0,2022,11,23
0.0,5535947525,1,0,0,30,534,24,529,11,24,38,33.0,2022,11,23
0.0,5555947525,1,0,2,34,290,24,529,11,24,38,20.0,2022,11,24
0.0,8465947525,1,0,2,34,113,17,396,11,17,38,0.0,2022,11,24
0.0,565947525,1,0,0,34,657,4,47,11,4,38,0.0,2022,11,25
0.0,2565947525,1,0,2,34,69,0,71,11,0,38,0.0,2022,11,25
0.0,5565947525,1,117,0,34,290,21,529,11,21,38,0.0,2022,11,25
0.0,6565947525,1,0,0,34,585,4,47,11,0,38,0.0,2022,11,25
0.0,6575947525,1,0,2,30,585,17,396,11,17,13,50.0,2022,11,26
0.0,1584057525,1,0,2,30,585,4,47,11,4,20,30.0,2022,11,26
0.0,2505057525,1,0,2,35,317,24,529,11,24,38,36.0,2022,11,26
0.0,7505057525,1,0,2,30,585,9,416,11,9,38,33.0,2022,11,27
0.0,4515057525,1,0,0,35,556,2,360,11,8,38,20.0,2022,11,27
0.0,2525057525,1,0,0,30,585,24,529,11,24,38,0.0,2022,11,27
0.0,8435057525,1,0,0,34,290,0,297,11,0,38,0.0,2022,11,28
0.0,4535057525,1,0,2,34,113,9,416,11,9,38,0.0,2022,11,28
0.0,1555057525,1,0,0,30,585,6,119,11,6,38,0.0,2022,11,29
0.0,2555057525,1,0,2,30,585,24,529,11,24,38,0.0,2022,11,29
0.0,2565057525,1,0,2,37,305,6,90,11,6,38,0.0,2022,11,29
0.0,9475057525,1,0,2,30,585,24,529,11,24,38,0.0,2022,11,30
0.0,2575057525,1,0,0,34,112,9,416,11,9,38,0.0,2022,11,30
0.0,4575057525,1,0,2,34,424,24,529,11,24,38,0.0,2022,11,30
0.0,7594157525,1,0,2,30,585,24,529,11,24,38,0.0,2022,12,1
0.0,8405157525,1,0,0,34,295,20,529,11,24,38,0.0,2022,12,1
0.0,1515157525,1,0,2,34,424,4,47,11,0,38,0.0,2022,12,2
0.0,8425157525,1,106,0,34,358,4,47,11,0,38,0.0,2022,12,2
0.0,4525157525,1,0,2,34,564,4,47,11,24,38,0.0,2022,12,3
0.0,6525157525,1,0,0,34,585,4,47,11,0,38,0.0,2022,12,3
0.0,9445157525,1,127,0,34,424,18,113,11,18,38,0.0,2022,12,3
0.0,6545157525,1,0,2,30,585,24,529,11,24,38,0.0,2022,12,4
0.0,9455157525,1,0,0,30,164,24,529,11,24,38,0.0,2022,12,4
0.0,555157525,1,0,0,30,585,24,529,11,24,38,0.0,2022,12,4
0.0,6555157525,1,0,0,34,585,4,47,11,4,38,0.0,2022,12,5
0.0,7555157525,1,0,2,34,424,0,529,11,4,38,33.0,2022,12,5
0.0,5565157525,1,0,2,21,159,13,307,11,13,38,0.0,2022,12,5
0.0,4594257525,1,0,0,23,485,0,252,11,0,38,60.0,2022,12,7
0.0,8405257525,1,0,2,34,129,6,529,11,6,38,0.0,2022,12,7
0.0,5515257525,1,0,0,34,424,4,47,11,24,38,0.0,2022,12,8
0.0,1525257525,1,0,2,34,341,6,119,11,24,38,0.0,2022,12,8
0.0,3525257525,1,0,0,34,585,4,47,11,4,38,0.0,2022,12,8
0.0,5525257525,1,0,2,35,598,24,529,11,0,38,53.0,2022,12,8
0.0,535257525,1,0,2,34,585,4,47,11,4,38,0.0,2022,12,8
0.0,1535257525,1,0,2,34,585,4,47,11,4,38,0.0,2022,12,8
0.0,7535257525,1,0,0,34,424,24,529,11,24,38,0.0,2022,12,9
0.0,5545257525,1,0,2,33,403,6,109,11,6,38,0.0,2022,12,10
0.0,9455257525,1,0,0,29,459,0,388,20,0,38,36.0,2022,12,10
0.0,6555257525,1,0,2,34,367,13,340,11,13,20,30.0,2022,12,10
0.0,7565257525,1,0,2,20,255,4,47,11,0,38,30.0,2022,12,11
0.0,3584357525,1,0,0,30,585,4,47,11,4,38,72.0,2022,12,11
0.0,7584357525,1,0,0,34,526,4,47,11,4,38,35.0,2022,12,11
0.0,8494357525,1,0,2,37,209,4,47,11,4,38,50.0,2022,12,11
0.0,594357525,1,0,0,37,209,4,47,11,4,38,40.0,2022,12,11
0.0,1594357525,1,0,2,30,585,6,119,11,6,38,45.0,2022,12,11
0.0,3505357525,1,0,0,21,252,0,9,20,0,38,0.0,2022,12,12
0.0,4505357525,1,0,2,34,733,0,466,11,0,38,0.0,2022,12,12
0.0,5505357525,1,0,2,34,113,6,119,11,6,38,0.0,2022,12,12
0.0,6505357525,1,0,2,34,113,4,47,11,4,38,0.0,2022,12,12
0.0,7505357525,1,0,2,34,721,23,406,11,23,38,0.0,2022,12,12
0.0,3515357525,1,0,0,34,731,23,406,11,23,4,0.0,2022,12,12
0.0,1525357525,1,0,0,30,585,4,47,11,4,38,70.0,2022,12,12
0.0,4525357525,1,0,2,30,585,2,529,11,2,38,50.0,2022,12,12
0.0,8435357525,1,0,2,30,585,20,350,11,20,38,28.0,2022,12,13
0.0,3535357525,2,0,2,34,424,0,298,8,0,38,0.0,2022,12,13
0.0,5535357525,1,14,0,34,675,6,119,11,6,38,0.0,2022,12,13
0.0,5545357525,1,0,0,34,585,20,372,11,20,38,0.0,2022,12,13
0.0,6545357525,1,0,2,34,585,24,529,11,24,38,0.0,2022,12,13
0.0,9455357525,1,0,0,34,731,13,529,11,13,38,17.0,2022,12,13
0.0,555357525,1,0,0,34,564,24,529,11,24,38,0.0,2022,12,13
0.0,1555357525,1,0,0,34,585,24,529,11,24,38,0.0,2022,12,13
0.0,5555357525,1,0,0,21,424,24,529,2,24,38,55.0,2022,12,14
0.0,8465357525,1,0,2,37,237,20,463,11,20,38,55.0,2022,12,14
0.0,565357525,1,0,2,30,460,24,529,11,24,38,30.0,2022,12,14
0.0,6565357525,1,0,2,35,269,2,529,11,2,38,20.0,2022,12,14
0.0,2575357525,1,0,2,21,343,4,47,11,4,38,35.0,2022,12,14
0.0,9484457525,1,0,0,35,317,24,529,11,24,38,50.0,2022,12,15
0.0,584457525,1,0,2,34,676,24,529,11,24,38,0.0,2022,12,15
0.0,4584457525,1,0,2,33,192,20,372,11,20,38,0.0,2022,12,15
0.0,5584457525,1,0,0,34,424,20,66,11,20,38,,2022,12,15
0.0,594457525,1,86,0,34,290,4,47,11,4,38,0.0,2022,12,15
0.0,3594457525,1,0,2,34,290,24,529,11,24,38,0.0,2022,12,16
0.0,4594457525,1,0,2,37,57,20,372,11,20,38,0.0,2022,12,16
0.0,4505457525,1,0,2,34,424,24,529,11,24,38,0.0,2022,12,16
0.0,8435457525,1,0,0,35,269,9,416,11,9,38,33.0,2022,12,17
0.0,8455457525,1,0,2,20,687,5,112,11,5,38,36.0,2022,12,17
0.0,4555457525,1,0,2,21,38,4,47,11,4,38,35.0,2022,12,18
0.0,3565457525,1,0,2,30,585,4,47,11,4,38,40.0,2022,12,18
0.0,1575457525,1,0,0,30,585,4,47,11,4,38,70.0,2022,12,18
0.0,9484557525,1,0,2,34,113,4,47,11,24,38,0.0,2022,12,19
0.0,9494557525,1,0,2,37,305,23,5,11,23,38,0.0,2022,12,19
0.0,5594557525,1,0,0,30,585,4,47,11,0,38,71.0,2022,12,19
0.0,8405557525,1,0,2,34,506,16,373,11,16,20,43.0,2022,12,19
0.0,9415557525,1,0,0,37,305,14,304,11,14,38,34.0,2022,12,20
0.0,525557525,1,0,2,21,452,24,529,11,24,38,0.0,2022,12,20
0.0,9435557525,1,0,2,37,211,24,529,11,24,38,0.0,2022,12,21
0.0,4535557525,1,0,2,21,424,24,529,11,0,38,0.0,2022,12,21
0.0,9445557525,1,59,0,34,424,0,228,11,0,38,0.0,2022,12,21
0.0,3545557525,1,0,0,30,585,24,529,11,0,38,50.0,2022,12,21
0.0,5545557525,1,0,2,34,731,14,303,11,14,38,0.0,2022,12,21
0.0,6545557525,1,0,0,34,481,23,406,11,23,38,48.0,2022,12,21
0.0,1555557525,1,0,2,30,585,4,47,11,4,38,40.0,2022,12,21
0.0,4555557525,1,0,2,30,585,5,112,11,5,38,45.0,2022,12,21
0.0,5555557525,1,0,2,21,468,4,47,11,4,38,45.0,2022,12,21
0.0,9465557525,1,0,2,33,192,24,529,11,24,38,40.0,2022,12,22
0.0,3565557525,1,0,2,34,424,24,529,11,24,38,0.0,2022,12,22
0.0,4565557525,1,0,0,34,443,20,419,11,24,38,0.0,2022,12,22
0.0,5565557525,1,0,2,34,290,0,68,11,0,38,60.0,2022,12,22
0.0,9494657525,1,0,0,34,481,23,406,11,23,38,40.0,2022,12,23
0.0,8405657525,1,0,2,34,452,4,86,11,4,38,0.0,2022,12,23
0.0,3505657525,1,0,2,34,294,24,529,11,0,38,0.0,2022,12,23
0.0,9445657525,1,0,0,34,585,4,34,11,4,38,0.0,2022,12,24
0.0,4545657525,1,0,2,21,5,5,112,11,5,38,50.0,2022,12,25
0.0,1555657525,1,0,2,30,585,4,47,11,0,38,45.0,2022,12,25
0.0,9465657525,1,0,0,34,35,23,406,11,23,38,0.0,2022,12,26
0.0,2565657525,1,0,0,34,708,0,274,11,0,38,0.0,2022,12,26
0.0,9475657525,1,0,2,0,8,5,323,11,5,38,0.0,2022,12,26
0.0,4584757525,1,0,0,34,424,6,119,11,6,38,59.0,2022,12,27
0.0,594757525,1,0,0,21,265,24,529,11,0,38,0.0,2022,12,27
0.0,8405757525,1,0,2,34,27,24,529,11,24,38,0.0,2022,12,27
0.0,9405757525,1,0,2,34,294,24,529,11,24,38,0.0,2022,12,27
0.0,4505757525,1,0,0,30,585,20,372,11,20,38,32.0,2022,12,27
0.0,6505757525,1,0,0,37,310,7,479,11,7,38,40.0,2022,12,28
0.0,9415757525,1,0,2,37,33,0,224,11,0,38,71.0,2022,12,28
0.0,5515757525,1,0,2,34,294,24,529,11,24,38,0.0,2022,12,28
0.0,7515757525,1,0,0,34,294,0,405,11,24,38,0.0,2022,12,28
0.0,4525757525,1,0,2,0,8,24,529,11,0,38,32.0,2022,12,28
0.0,6525757525,1,0,2,29,554,13,122,11,13,38,36.0,2022,12,28
0.0,2535757525,1,0,2,37,209,4,47,11,4,38,40.0,2022,12,28
0.0,8445757525,1,0,2,34,129,24,529,11,24,38,0.0,2022,12,29
0.0,2545757525,1,0,2,33,403,20,463,11,20,38,0.0,2022,12,29
0.0,3545757525,1,0,2,29,214,24,529,11,24,38,55.0,2022,12,29
0.0,5545757525,1,0,0,34,113,4,47,11,0,38,0.0,2022,12,29
0.0,565757525,1,0,0,34,585,4,47,11,4,38,55.0,2022,12,30
0.0,6565757525,1,0,2,34,424,24,529,11,24,38,0.0,2022,12,30
0.0,2575757525,1,0,0,34,585,24,529,11,24,38,0.0,2022,12,30
0.0,6584848435,1,0,0,30,585,15,368,11,15,38,65.0,2022,12,30
0.0,8405848435,1,0,2,34,294,13,168,11,13,13,30.0,2022,12,31
0.0,9405848435,1,0,0,34,294,0,214,11,0,38,51.0,2022,12,31
0.0,1505848435,1,0,2,34,294,24,529,11,24,38,0.0,2022,12,31
0.0,8425848435,1,0,0,34,294,0,24,11,0,38,0.0,2023,1,1
0.0,4525848435,1,0,2,38,261,12,242,11,12,38,70.0,2023,1,2
0.0,7525848435,1,0,2,34,424,24,529,8,24,38,0.0,2023,1,2
0.0,8435848435,1,0,2,34,129,24,529,11,24,38,0.0,2023,1,2
0.0,535848435,1,0,0,37,308,13,418,11,13,38,30.0,2023,1,2
0.0,2535848435,1,0,2,20,284,0,156,11,0,38,0.0,2023,1,2
0.0,5535848435,1,0,0,34,424,2,338,11,2,38,0.0,2023,1,2
0.0,6535848435,1,0,0,33,192,24,529,2,24,38,65.0,2023,1,2
0.0,545848435,1,0,0,37,617,7,193,11,7,38,0.0,2023,1,2
0.0,9455848435,1,0,0,34,24,4,47,11,0,38,55.0,2023,1,2
0.0,2555848435,1,0,2,11,217,24,529,11,24,38,50.0,2023,1,2
0.0,4555848435,1,0,2,35,317,0,505,11,0,38,22.0,2023,1,2
0.0,5555848435,1,0,2,13,113,0,235,11,0,38,0.0,2023,1,3
0.0,6555848435,1,0,0,34,571,0,270,11,0,38,0.0,2023,1,3
0.0,9465848435,1,0,0,21,424,24,529,11,24,38,0.0,2023,1,3
